, gaze_angle_x, gaze_angle_y, pose_Tx, pose_Ty, pose_Tz, pose_Rx, pose_Ry, pose_Rz,mouth,y,y_pre_label
25466,0.471,-0.21,22.7,70.0,519.5,-0.299,-0.347,0.026,18.6,0,0
25467,0.462,-0.212,21.7,69.3,519.5,-0.311,-0.341,0.026,18.2,0,0
25468,0.446,-0.195,20.6,68.6,517.4,-0.313,-0.337,0.025,18.8,0,0
25469,0.442,-0.182,19.2,68.5,517.1,-0.318,-0.326,0.023,18.9,0,0
25470,0.447,-0.223,17.9,68.3,516.0,-0.315,-0.312,0.029,18.9,0,0
25471,0.433,-0.234,16.9,68.0,515.9,-0.32,-0.307,0.03,19.6,0,0
25472,0.413,-0.219,16.0,67.8,515.0,-0.324,-0.297,0.035,19.6,0,0
25473,0.391,-0.2,15.0,67.5,511.7,-0.309,-0.282,0.041,20.8,0,0
25474,0.376,-0.185,14.2,67.5,509.4,-0.312,-0.277,0.046,22.8,0,0
25475,0.352,-0.173,13.6,68.0,511.4,-0.316,-0.286,0.038,21.5,0,0
25476,0.278,-0.168,11.6,67.7,513.9,-0.313,-0.245,0.037,16.0,0,0
25477,0.196,-0.138,9.1,67.3,514.7,-0.315,-0.21,0.033,12.5,0,0
25478,0.186,-0.121,6.0,67.7,511.2,-0.279,-0.182,0.032,20.7,0,0
25479,0.169,-0.068,2.8,66.6,498.1,-0.268,-0.162,0.034,25.4,0,0
25480,0.149,-0.059,-0.4,68.4,508.6,-0.312,-0.133,0.054,33.0,0,0
25481,0.148,-0.083,-2.4,68.2,503.4,-0.34,-0.123,0.06,32.1,0,0
25482,0.082,-0.073,-4.0,68.7,506.4,-0.363,-0.13,0.064,30.0,0,0
25483,0.095,-0.074,-5.4,69.2,506.6,-0.369,-0.135,0.065,29.8,0,0
25484,0.13,-0.078,-6.4,69.3,504.3,-0.364,-0.128,0.063,29.4,0,0
25485,0.11,-0.089,-7.4,69.1,501.5,-0.37,-0.119,0.057,31.4,0,0
25486,0.072,-0.073,-8.2,69.3,504.1,-0.378,-0.109,0.052,30.5,0,0
25487,0.075,-0.074,-8.5,69.2,505.0,-0.374,-0.1,0.045,30.4,0,0
25488,0.066,-0.076,-8.7,69.1,506.0,-0.361,-0.094,0.043,30.1,0,0
25489,0.059,-0.083,-8.9,68.9,505.6,-0.354,-0.089,0.039,30.0,0,0
25490,0.057,-0.083,-8.9,68.7,505.7,-0.363,-0.086,0.034,29.3,0,0
25491,0.047,-0.083,-8.8,68.7,506.7,-0.364,-0.087,0.03,29.2,0,0
25492,0.049,-0.076,-8.6,68.7,506.3,-0.358,-0.084,0.027,29.3,0,0
25493,0.109,-0.09,-8.0,68.6,506.1,-0.361,-0.09,0.024,29.4,0,0
25494,0.137,-0.093,-6.3,68.1,503.8,-0.358,-0.115,0.024,29.0,0,0
25495,0.143,-0.104,-3.5,67.7,503.5,-0.372,-0.138,0.022,29.1,0,0
25496,0.106,-0.13,-0.5,67.0,502.1,-0.372,-0.159,0.026,29.6,0,0
25497,0.151,-0.137,2.9,65.9,493.2,-0.297,-0.168,-0.0,30.5,0,0
25498,0.2,-0.158,5.5,66.4,497.1,-0.274,-0.18,-0.02,30.5,0,0
25499,0.219,-0.13,8.0,67.0,501.6,-0.285,-0.194,-0.029,30.6,0,0
25500,0.198,-0.135,10.1,67.1,500.3,-0.274,-0.199,-0.037,30.3,0,0
25501,0.342,-0.164,12.6,68.2,505.0,-0.281,-0.216,-0.042,30.4,0,0
25502,0.288,-0.12,14.8,68.6,506.6,-0.28,-0.239,-0.046,30.5,0,0
25503,0.317,-0.113,16.7,68.2,503.6,-0.272,-0.246,-0.045,30.2,0,0
25504,0.313,-0.15,19.0,68.5,505.8,-0.284,-0.262,-0.044,30.1,0,0
25505,0.244,-0.153,20.9,69.2,509.1,-0.273,-0.272,-0.04,30.7,0,0
25506,0.314,-0.113,22.8,68.9,511.9,-0.29,-0.295,-0.033,30.8,0,0
25507,0.376,-0.132,24.2,68.8,515.1,-0.301,-0.308,-0.033,31.0,0,0
25508,0.353,-0.148,25.2,69.1,517.7,-0.293,-0.314,-0.032,31.0,0,0
25509,0.44,-0.173,26.2,69.6,521.1,-0.295,-0.319,-0.024,30.8,0,0
25510,0.45,-0.18,26.9,69.9,522.2,-0.298,-0.329,-0.021,31.1,0,0
25511,0.437,-0.213,27.7,70.8,523.4,-0.301,-0.341,-0.016,31.2,0,0
25512,0.397,-0.135,28.4,71.6,524.8,-0.306,-0.361,-0.01,30.6,0,0
25513,0.411,-0.125,29.1,72.2,525.5,-0.308,-0.369,-0.004,30.2,0,0
25514,0.405,-0.114,29.5,72.4,524.8,-0.299,-0.371,-0.001,30.6,0,0
25515,0.406,-0.11,29.9,72.6,525.1,-0.299,-0.38,-0.0,30.6,0,0
25516,0.404,-0.1,30.1,72.9,525.9,-0.294,-0.384,0.001,30.5,0,0
25517,0.397,-0.101,30.2,73.1,525.9,-0.294,-0.387,0.0,30.7,0,0
25518,0.402,-0.106,30.2,73.1,526.1,-0.295,-0.393,-0.002,30.8,0,0
25519,0.404,-0.097,30.2,73.1,526.9,-0.295,-0.393,-0.003,31.0,0,0
25520,0.412,-0.121,30.1,72.8,526.5,-0.294,-0.4,-0.007,30.5,0,0
25521,0.405,-0.109,30.1,72.5,527.8,-0.29,-0.405,-0.008,30.5,0,0
25522,0.41,-0.102,29.9,72.2,529.3,-0.285,-0.406,-0.011,30.5,0,0
25523,0.393,-0.136,30.0,71.6,528.6,-0.291,-0.39,-0.008,30.2,0,0
25524,0.396,-0.068,30.8,71.4,530.0,-0.281,-0.41,-0.015,30.2,0,0
25525,0.37,-0.036,32.6,71.4,531.5,-0.273,-0.427,-0.018,30.7,0,0
25526,0.286,-0.016,34.4,71.7,529.9,-0.263,-0.407,-0.019,30.6,0,0
25527,0.307,-0.057,36.4,73.0,529.9,-0.245,-0.425,-0.021,30.2,0,0
25528,0.315,-0.059,38.1,74.7,531.9,-0.215,-0.44,-0.021,29.9,0,1
25529,0.285,-0.014,39.2,75.6,531.0,-0.211,-0.454,-0.017,30.0,0,1
25530,0.337,-0.065,39.8,77.2,535.6,-0.199,-0.483,-0.025,28.9,0,1
25531,0.402,-0.119,39.3,78.7,538.7,-0.196,-0.477,-0.034,28.1,0,1
25532,0.419,-0.104,37.4,79.3,539.8,-0.191,-0.506,-0.037,28.3,0,1
25533,0.394,-0.078,34.9,79.3,539.6,-0.184,-0.538,-0.042,28.8,0,1
25534,0.347,-0.06,32.1,79.6,539.1,-0.185,-0.514,-0.053,29.0,1,1
25535,0.369,-0.065,29.3,79.2,536.2,-0.188,-0.507,-0.062,29.2,1,1
25536,0.381,-0.054,27.3,78.8,536.7,-0.189,-0.546,-0.082,29.7,1,1
25537,0.366,-0.039,26.0,78.5,537.2,-0.19,-0.52,-0.088,29.6,1,1
25538,0.356,-0.086,25.3,78.8,539.6,-0.218,-0.52,-0.098,29.2,1,1
25539,0.376,-0.093,25.2,78.7,540.7,-0.223,-0.536,-0.108,29.0,1,1
25540,0.392,-0.087,25.5,79.0,541.5,-0.222,-0.526,-0.109,29.0,1,1
25541,0.412,-0.119,26.4,79.9,543.1,-0.226,-0.53,-0.108,28.3,1,1
25542,0.388,-0.086,27.7,80.8,544.1,-0.211,-0.52,-0.098,29.0,1,1
25543,0.383,-0.063,28.7,81.9,543.9,-0.215,-0.519,-0.094,28.6,1,1
25544,0.347,-0.078,29.7,83.2,546.0,-0.215,-0.516,-0.086,27.5,1,1
25545,0.35,-0.06,30.0,84.1,548.3,-0.213,-0.502,-0.085,27.9,1,1
25546,0.374,-0.062,30.4,84.6,548.1,-0.224,-0.493,-0.085,27.6,1,1
25547,0.395,-0.028,31.1,83.9,545.7,-0.221,-0.451,-0.065,29.5,1,1
25548,0.417,-0.016,32.1,83.8,544.5,-0.236,-0.443,-0.044,29.6,1,1
25549,0.403,-0.011,33.6,84.2,543.9,-0.239,-0.448,-0.03,30.7,1,1
25550,0.391,-0.012,34.9,85.0,545.3,-0.231,-0.45,-0.021,30.6,1,1
25551,0.374,-0.005,36.0,85.6,547.3,-0.223,-0.457,-0.016,30.1,1,1
25552,0.374,0.007,36.4,85.8,546.8,-0.228,-0.448,-0.015,30.1,1,1
25553,0.396,0.005,36.3,86.0,545.8,-0.233,-0.44,-0.016,29.6,1,1
25554,0.389,-0.01,36.2,86.3,546.9,-0.23,-0.444,-0.017,29.5,1,1
25555,0.358,-0.016,35.8,86.2,546.5,-0.227,-0.435,-0.019,29.6,1,1
25556,0.353,0.015,35.0,86.4,544.2,-0.219,-0.422,-0.022,29.4,1,1
25557,0.322,0.006,34.4,87.1,543.0,-0.215,-0.408,-0.017,28.5,1,1
25558,0.27,0.022,33.6,87.3,541.6,-0.211,-0.393,-0.016,28.8,1,1
25559,0.255,0.002,32.9,87.6,542.8,-0.213,-0.381,-0.013,28.5,1,1
25560,0.258,0.012,32.1,87.5,543.4,-0.212,-0.368,-0.013,27.7,1,1
25561,0.251,0.008,31.4,86.7,542.6,-0.22,-0.367,-0.017,26.8,1,1
25562,0.259,-0.004,30.5,85.7,539.0,-0.224,-0.363,-0.028,26.2,1,1
25563,0.267,0.005,29.7,85.6,537.3,-0.218,-0.35,-0.035,25.1,1,1
25564,0.263,0.015,29.1,85.3,534.6,-0.21,-0.342,-0.038,24.4,1,1
25565,0.252,0.014,28.8,85.6,533.8,-0.209,-0.336,-0.039,23.4,1,1
25566,0.251,0.011,28.4,85.7,532.3,-0.209,-0.333,-0.041,22.4,1,1
25567,0.253,-0.004,28.4,85.6,530.5,-0.219,-0.336,-0.046,19.9,1,1
25568,0.273,0.011,27.8,85.3,529.1,-0.223,-0.332,-0.052,18.6,1,1
25569,0.269,0.011,26.9,84.9,526.3,-0.218,-0.318,-0.056,18.9,1,1
25570,0.264,0.018,26.2,84.8,526.9,-0.22,-0.316,-0.059,17.6,1,0
25571,0.259,0.018,25.5,84.2,524.9,-0.219,-0.309,-0.061,17.1,1,0
25572,0.248,0.03,25.2,84.1,523.9,-0.21,-0.3,-0.061,17.3,1,0
25573,0.251,0.024,25.2,83.5,521.5,-0.211,-0.3,-0.06,16.6,1,0
25574,0.249,0.024,25.3,83.2,520.0,-0.211,-0.3,-0.062,16.4,1,0
25575,0.279,0.04,25.5,83.3,519.9,-0.207,-0.306,-0.064,16.0,1,0
25576,0.284,0.041,25.4,83.4,520.2,-0.208,-0.312,-0.067,16.1,0,0
25577,0.235,0.022,24.9,83.0,519.8,-0.21,-0.309,-0.074,14.8,0,0
25578,0.276,0.024,24.0,82.4,518.3,-0.213,-0.308,-0.084,14.5,0,0
25579,0.225,0.016,23.1,82.1,518.3,-0.211,-0.302,-0.087,14.9,0,0
25580,0.247,0.033,22.5,81.4,516.2,-0.211,-0.302,-0.09,15.2,0,0
25581,0.238,0.015,22.3,81.3,515.7,-0.213,-0.309,-0.095,15.6,0,0
25582,0.253,0.024,22.2,81.5,515.0,-0.209,-0.314,-0.102,16.6,0,0
25583,0.291,0.032,21.6,81.7,514.0,-0.2,-0.318,-0.111,17.3,0,0
25584,0.261,0.018,20.5,82.2,516.4,-0.201,-0.327,-0.114,17.1,0,0
25585,0.264,0.03,18.9,81.9,514.9,-0.202,-0.31,-0.115,16.0,0,0
25586,0.274,0.028,17.8,81.7,513.8,-0.206,-0.305,-0.113,14.5,0,0
25587,0.255,0.042,17.0,81.2,510.4,-0.21,-0.299,-0.113,12.0,0,0
25588,0.243,0.031,16.5,81.0,507.7,-0.204,-0.301,-0.117,11.6,0,0
25589,0.268,0.024,16.3,81.0,507.2,-0.212,-0.314,-0.12,11.1,0,0
25590,0.302,0.043,16.2,80.9,506.3,-0.212,-0.318,-0.121,10.5,0,0
25591,0.343,-0.01,15.7,81.3,506.3,-0.198,-0.311,-0.121,10.3,0,0
25592,0.374,-0.035,15.4,81.6,506.8,-0.198,-0.314,-0.117,14.8,0,0
25593,0.41,-0.037,14.7,81.7,507.1,-0.209,-0.315,-0.115,22.9,0,0
25594,0.423,-0.089,14.4,81.5,507.6,-0.219,-0.316,-0.12,27.7,0,0
25595,0.425,-0.098,14.0,81.1,508.4,-0.224,-0.32,-0.123,27.4,0,0
25596,0.453,-0.092,13.6,80.9,509.3,-0.219,-0.322,-0.122,27.0,0,0
25597,0.441,-0.051,13.4,80.4,508.7,-0.226,-0.329,-0.122,26.2,0,0
25598,0.457,-0.089,13.1,80.4,508.9,-0.205,-0.335,-0.121,26.9,0,0
25599,0.423,-0.029,13.1,79.9,507.9,-0.218,-0.348,-0.121,25.7,0,0
25600,0.442,-0.039,13.2,79.9,509.5,-0.21,-0.345,-0.123,24.5,0,0
25601,0.404,-0.049,13.2,80.0,511.4,-0.205,-0.352,-0.128,24.6,0,0
25602,0.413,-0.044,12.9,79.8,510.9,-0.202,-0.356,-0.13,24.9,0,0
25603,0.414,-0.016,12.4,79.9,510.2,-0.203,-0.352,-0.128,24.9,0,0
25604,0.427,-0.035,12.0,79.8,509.9,-0.203,-0.355,-0.125,25.4,0,0
25605,0.442,-0.038,12.2,79.5,510.2,-0.211,-0.35,-0.122,25.2,0,0
25606,0.433,-0.027,13.0,79.3,511.0,-0.217,-0.346,-0.12,24.1,0,0
25607,0.441,-0.041,14.0,79.3,512.5,-0.219,-0.355,-0.114,24.5,0,0
25608,0.423,-0.04,14.6,79.3,513.3,-0.218,-0.362,-0.109,24.9,0,0
25609,0.427,-0.049,14.8,79.2,512.1,-0.219,-0.358,-0.107,25.1,0,0
25610,0.432,-0.035,14.9,79.4,512.3,-0.216,-0.36,-0.106,25.3,0,0
25611,0.425,-0.043,15.0,79.7,511.8,-0.222,-0.356,-0.11,24.1,0,0
25612,0.437,-0.047,15.4,79.7,511.7,-0.231,-0.367,-0.117,21.4,0,0
25613,0.452,-0.025,16.4,80.4,512.5,-0.227,-0.374,-0.116,19.6,0,0
25614,0.461,-0.051,17.4,81.2,512.6,-0.225,-0.386,-0.11,19.4,0,0
25615,0.392,-0.005,18.4,81.4,509.1,-0.218,-0.384,-0.102,20.8,0,0
25616,0.39,-0.092,19.5,81.5,508.7,-0.221,-0.416,-0.099,20.1,0,0
25617,0.407,-0.033,20.4,81.7,507.7,-0.214,-0.414,-0.095,17.1,0,0
25618,0.427,-0.038,21.5,82.1,510.3,-0.227,-0.424,-0.096,12.4,0,0
25619,0.426,-0.045,22.4,82.2,511.2,-0.236,-0.425,-0.098,11.9,0,0
25620,0.438,-0.077,23.5,82.6,513.8,-0.228,-0.411,-0.095,13.6,0,0
25621,0.422,-0.069,24.4,82.9,513.8,-0.224,-0.401,-0.092,15.6,0,0
25622,0.413,-0.084,25.7,83.4,515.9,-0.223,-0.405,-0.09,18.2,0,0
25623,0.431,-0.074,26.5,83.7,516.6,-0.222,-0.406,-0.087,19.0,0,0
25624,0.391,-0.094,26.9,84.1,517.6,-0.22,-0.411,-0.085,20.4,0,0
25625,0.409,-0.075,27.2,84.2,517.7,-0.221,-0.427,-0.084,21.3,0,0
25626,0.405,-0.084,27.6,84.0,517.1,-0.221,-0.439,-0.084,22.0,0,0
25627,0.426,-0.09,28.3,83.7,516.2,-0.221,-0.432,-0.083,22.0,0,0
25628,0.42,-0.1,29.9,83.8,517.0,-0.228,-0.432,-0.079,21.8,0,0
25629,0.409,-0.077,32.0,84.4,520.5,-0.237,-0.444,-0.076,21.7,0,0
25630,0.38,-0.046,33.4,84.8,520.6,-0.236,-0.44,-0.076,21.0,0,0
25631,0.306,0.0,34.5,85.1,521.3,-0.235,-0.443,-0.084,21.2,0,0
25632,0.316,-0.005,35.2,85.2,520.8,-0.233,-0.454,-0.094,22.6,0,0
25633,0.328,0.009,35.7,85.4,520.7,-0.23,-0.46,-0.097,22.6,0,0
25634,0.336,-0.017,37.0,85.4,521.5,-0.217,-0.447,-0.089,22.6,0,0
25635,0.326,0.029,39.0,85.4,524.4,-0.221,-0.452,-0.079,21.2,0,0
25636,0.322,-0.015,41.2,84.9,521.9,-0.223,-0.432,-0.064,21.3,0,0
25637,0.356,0.043,44.0,85.4,524.4,-0.223,-0.501,-0.066,19.7,0,0
25638,0.363,0.002,45.5,86.1,524.5,-0.209,-0.483,-0.07,19.7,0,0
25639,0.443,-0.092,45.5,86.7,522.5,-0.201,-0.463,-0.078,19.9,0,0
25640,0.436,-0.08,45.9,87.5,522.8,-0.204,-0.475,-0.08,19.2,0,0
25641,0.435,-0.088,46.5,88.5,522.0,-0.191,-0.479,-0.078,19.8,0,0
25642,0.411,-0.035,48.0,89.2,520.7,-0.171,-0.462,-0.069,19.2,0,0
25643,0.392,-0.028,50.4,90.2,518.8,-0.172,-0.459,-0.052,19.8,0,0
25644,0.381,-0.013,52.7,90.7,516.9,-0.162,-0.45,-0.042,19.3,0,0
25645,0.392,-0.093,55.1,91.4,518.7,-0.161,-0.46,-0.036,19.0,0,0
25646,0.42,-0.089,56.2,91.0,516.5,-0.159,-0.483,-0.041,19.3,0,0
25647,0.416,-0.036,56.6,90.7,517.5,-0.159,-0.481,-0.041,18.9,0,0
25648,0.421,-0.015,56.5,90.4,517.9,-0.161,-0.487,-0.041,19.3,0,0
25649,0.421,-0.009,56.1,89.9,516.4,-0.164,-0.486,-0.04,19.4,0,0
25650,0.406,-0.035,56.1,89.2,514.6,-0.166,-0.478,-0.041,18.2,0,1
25651,0.397,-0.043,57.3,89.5,514.6,-0.166,-0.465,-0.035,18.4,0,1
25652,0.38,-0.013,58.8,89.6,512.8,-0.158,-0.462,-0.024,18.9,0,1
25653,0.382,-0.02,61.1,90.1,513.7,-0.16,-0.458,-0.006,18.1,0,1
25654,0.378,-0.001,64.0,90.7,516.2,-0.159,-0.448,0.01,18.5,0,1
25655,0.385,-0.02,66.9,90.7,516.7,-0.166,-0.448,0.026,18.9,0,1
25656,0.352,-0.05,70.0,91.5,522.1,-0.166,-0.444,0.041,18.6,1,1
25657,0.359,-0.026,72.4,91.8,524.3,-0.162,-0.446,0.059,18.7,1,1
25658,0.363,-0.085,74.3,92.7,526.2,-0.164,-0.455,0.076,18.8,1,1
25659,0.356,-0.069,75.3,93.0,526.2,-0.161,-0.465,0.091,19.3,1,1
25660,0.359,-0.062,76.1,92.9,526.5,-0.152,-0.459,0.094,18.7,1,1
25661,0.401,-0.068,76.8,92.7,525.4,-0.151,-0.474,0.096,18.7,1,1
25662,0.414,-0.061,77.6,92.8,525.2,-0.146,-0.479,0.095,19.1,1,1
25663,0.447,-0.041,78.3,92.7,524.2,-0.146,-0.499,0.096,18.3,1,1
25664,0.435,-0.008,79.0,92.5,522.8,-0.142,-0.498,0.1,17.7,1,1
25665,0.421,-0.01,79.7,93.1,522.9,-0.137,-0.496,0.101,18.0,1,1
25666,0.426,0.023,80.2,93.1,521.9,-0.125,-0.494,0.107,18.3,1,1
25667,0.437,0.028,80.6,93.1,521.5,-0.123,-0.5,0.113,18.0,1,1
25668,0.442,-0.001,80.9,92.8,520.5,-0.121,-0.501,0.117,17.5,1,1
25669,0.451,-0.004,81.0,92.8,520.3,-0.121,-0.5,0.12,17.8,1,1
25670,0.451,-0.002,81.1,92.7,519.3,-0.116,-0.498,0.12,18.3,1,1
25671,0.455,0.009,81.1,92.5,517.9,-0.113,-0.498,0.122,18.6,1,1
25672,0.445,-0.005,81.2,92.1,515.4,-0.11,-0.505,0.126,18.4,1,1
25673,0.438,0.021,81.5,92.1,514.8,-0.111,-0.5,0.124,18.8,1,1
25674,0.424,0.029,82.0,92.5,514.3,-0.111,-0.494,0.124,18.7,1,1
25675,0.424,0.008,82.4,92.7,512.8,-0.11,-0.497,0.122,18.5,1,1
25676,0.412,0.012,82.9,93.2,512.0,-0.105,-0.492,0.123,19.0,1,1
25677,0.425,-0.003,83.7,94.2,513.0,-0.105,-0.498,0.127,18.9,1,1
25678,0.23,-0.094,76.5,88.6,488.1,-0.167,-0.411,0.049,18.2,1,1
25679,0.259,-0.117,76.8,88.6,489.3,-0.184,-0.431,0.048,18.4,1,1
25680,0.294,-0.184,76.7,88.7,486.2,-0.206,-0.395,0.048,15.6,1,1
25681,0.275,-0.199,76.7,88.6,484.7,-0.192,-0.37,0.043,15.5,1,1
25682,0.335,-0.147,77.7,89.7,488.2,-0.197,-0.433,0.048,17.3,1,1
25683,0.307,-0.225,77.9,89.5,486.3,-0.2,-0.415,0.047,16.8,1,1
25684,0.327,-0.153,78.2,89.4,487.9,-0.19,-0.43,0.045,17.5,1,1
25685,0.265,-0.189,78.2,89.3,484.7,-0.19,-0.388,0.048,15.9,1,1
25686,0.27,-0.133,78.7,89.3,486.4,-0.189,-0.413,0.05,17.6,1,1
25687,0.259,-0.24,78.7,89.7,483.9,-0.193,-0.376,0.05,16.3,1,1
25688,0.298,-0.181,79.5,90.5,486.2,-0.191,-0.418,0.058,17.7,1,1
25689,0.253,-0.205,79.7,90.2,484.0,-0.189,-0.38,0.055,16.1,1,1
25690,0.316,-0.139,80.5,91.1,487.0,-0.185,-0.418,0.058,17.0,1,1
25691,0.284,-0.197,80.7,90.9,485.7,-0.184,-0.387,0.059,16.8,1,1
25692,0.262,-0.106,80.5,89.9,484.2,-0.168,-0.382,0.062,18.2,1,1
25693,0.268,-0.139,80.3,89.8,484.4,-0.167,-0.382,0.06,17.6,1,1
25694,0.232,-0.14,79.9,89.5,483.7,-0.166,-0.38,0.06,17.1,1,1
25695,0.264,-0.154,80.2,90.6,485.7,-0.182,-0.4,0.077,17.1,1,1
25696,0.241,-0.121,79.9,90.2,487.4,-0.176,-0.421,0.07,18.7,1,1
25697,0.242,-0.123,78.9,89.5,486.5,-0.177,-0.397,0.063,17.4,1,1
25698,0.175,-0.136,79.3,91.0,487.7,-0.164,-0.39,0.077,17.9,1,1
25699,0.159,-0.057,77.9,89.3,483.4,-0.167,-0.359,0.087,20.2,1,1
25700,0.162,-0.129,77.0,88.9,480.6,-0.162,-0.355,0.103,17.9,1,1
25701,0.158,-0.071,76.1,88.8,479.9,-0.158,-0.364,0.111,18.3,1,1
25702,0.138,-0.098,74.9,88.4,477.7,-0.148,-0.36,0.114,18.6,1,1
25703,0.234,-0.1,74.3,88.7,477.6,-0.144,-0.358,0.122,18.3,1,1
25704,0.27,-0.093,74.0,89.4,481.2,-0.146,-0.389,0.129,18.9,1,1
25705,0.233,-0.094,73.9,90.4,485.8,-0.143,-0.406,0.139,19.5,1,1
25706,0.17,-0.073,73.8,91.6,491.2,-0.145,-0.404,0.14,19.1,1,1
25707,0.208,-0.097,74.1,93.3,495.0,-0.129,-0.389,0.146,18.1,1,1
25708,0.255,0.047,74.5,94.1,501.0,-0.095,-0.467,0.161,18.8,1,1
25709,0.208,0.055,73.6,94.4,502.7,-0.103,-0.482,0.156,19.0,1,1
25710,0.225,0.063,72.1,94.2,502.9,-0.108,-0.486,0.15,19.0,1,1
25711,0.225,0.034,70.6,93.6,502.4,-0.111,-0.474,0.142,19.0,1,1
25712,0.209,0.035,69.2,93.8,503.9,-0.119,-0.461,0.134,18.7,1,1
25713,0.282,0.036,67.3,93.3,502.3,-0.145,-0.397,0.134,20.2,1,1
25714,0.321,0.038,65.5,92.5,499.7,-0.142,-0.415,0.144,20.4,1,1
25715,0.302,0.054,64.5,92.6,500.8,-0.148,-0.386,0.134,19.8,1,1
25716,0.304,0.058,63.0,92.0,499.3,-0.147,-0.392,0.142,20.6,1,1
25717,0.317,0.066,61.8,91.5,498.3,-0.146,-0.388,0.143,20.2,1,1
25718,0.282,0.074,60.5,91.3,497.3,-0.149,-0.377,0.143,20.2,1,1
25719,0.326,0.051,59.4,91.1,497.0,-0.148,-0.372,0.141,20.0,1,1
25720,0.315,0.056,58.5,91.0,496.6,-0.148,-0.367,0.14,19.7,1,1
25721,0.316,0.051,57.8,91.1,497.6,-0.147,-0.359,0.139,20.2,1,1
25722,0.328,0.036,57.2,91.1,497.9,-0.15,-0.36,0.137,20.0,1,1
25723,0.317,0.036,56.5,91.2,498.0,-0.152,-0.347,0.134,19.5,1,1
25724,0.328,0.034,55.9,91.2,497.5,-0.152,-0.345,0.13,19.4,1,1
25725,0.313,0.043,55.6,91.3,497.5,-0.156,-0.341,0.13,19.1,1,1
25726,0.322,0.056,55.1,91.3,497.1,-0.15,-0.339,0.129,19.7,1,1
25727,0.327,0.055,54.9,91.3,496.8,-0.152,-0.334,0.127,19.6,1,1
25728,0.329,0.05,54.6,91.1,496.8,-0.15,-0.334,0.126,19.4,1,1
25729,0.318,0.049,54.4,91.0,497.0,-0.149,-0.336,0.124,20.0,1,1
25730,0.312,0.046,54.2,91.0,497.3,-0.15,-0.337,0.124,19.9,1,1
25731,0.325,0.045,53.8,90.9,497.1,-0.147,-0.333,0.122,19.8,1,1
25732,0.327,0.045,53.5,90.8,496.9,-0.15,-0.331,0.121,19.7,1,1
25733,0.314,0.038,53.4,90.7,496.8,-0.15,-0.335,0.122,19.7,1,1
25734,0.318,0.042,53.2,90.5,496.5,-0.151,-0.329,0.12,19.5,1,1
25735,0.318,0.036,53.2,90.5,496.9,-0.149,-0.333,0.12,19.7,1,1
25736,0.315,0.046,53.0,90.3,496.2,-0.153,-0.336,0.118,19.7,1,1
25737,0.334,0.049,52.9,90.4,496.5,-0.152,-0.336,0.117,19.5,1,1
25738,0.325,0.044,52.7,90.5,497.0,-0.155,-0.337,0.117,19.4,1,1
25739,0.322,0.043,52.5,90.5,496.8,-0.152,-0.335,0.116,19.5,1,1
25740,0.311,0.036,52.4,90.4,497.7,-0.153,-0.333,0.115,19.0,1,1
25741,0.328,0.037,52.2,90.3,498.1,-0.152,-0.334,0.114,19.5,1,1
25742,0.331,0.038,51.9,90.2,498.0,-0.155,-0.33,0.113,19.3,1,1
25743,0.33,0.043,51.7,90.3,498.6,-0.159,-0.327,0.111,19.0,1,1
25744,0.324,0.051,51.4,90.2,498.7,-0.156,-0.324,0.111,18.7,1,1
25745,0.314,0.064,51.2,90.1,498.2,-0.157,-0.323,0.114,18.5,1,1
25746,0.325,0.061,51.2,90.0,498.0,-0.158,-0.329,0.115,18.7,1,1
25747,0.316,0.039,51.2,89.9,498.5,-0.16,-0.331,0.116,18.9,1,1
25748,0.407,-0.028,51.5,89.9,499.0,-0.161,-0.339,0.116,18.9,1,1
25749,0.429,-0.06,51.8,89.8,498.9,-0.164,-0.344,0.115,18.6,1,1
25750,0.437,-0.063,52.3,89.4,498.4,-0.171,-0.362,0.117,18.6,1,1
25751,0.439,-0.064,52.8,89.2,498.1,-0.169,-0.374,0.12,18.7,1,1
25752,0.433,-0.053,53.4,89.1,498.8,-0.166,-0.386,0.121,18.9,1,1
25753,0.435,-0.054,53.5,88.7,498.2,-0.168,-0.388,0.122,18.7,1,1
25754,0.436,-0.041,53.7,88.6,498.4,-0.169,-0.397,0.12,18.8,1,1
25755,0.426,-0.033,53.7,88.6,499.0,-0.17,-0.394,0.119,19.2,1,1
25756,0.378,-0.022,53.4,88.5,499.2,-0.169,-0.39,0.117,19.0,1,1
25757,0.337,-0.047,53.0,88.4,499.5,-0.175,-0.385,0.116,18.4,1,1
25758,0.369,-0.05,52.6,88.2,500.1,-0.178,-0.381,0.114,18.2,1,1
25759,0.357,-0.045,52.0,87.7,500.0,-0.182,-0.383,0.113,18.1,1,1
25760,0.355,-0.055,51.4,87.4,499.9,-0.186,-0.383,0.11,18.3,1,1
25761,0.358,-0.045,50.8,87.4,500.8,-0.185,-0.374,0.108,18.3,1,1
25762,0.357,-0.049,50.4,87.4,501.8,-0.185,-0.375,0.105,18.5,1,1
25763,0.349,-0.049,49.8,87.2,501.2,-0.19,-0.371,0.104,18.6,1,1
25764,0.339,-0.052,49.4,87.2,502.0,-0.193,-0.37,0.103,18.8,1,1
25765,0.343,-0.051,49.1,87.0,502.5,-0.192,-0.371,0.101,18.9,1,1
